architecture,adaptivity,replication,prediction,outcome_rate,plan_actual_corr,action_state_corr,estimator,truth,estimate,se,df,covered,sign_error,converged
tutor,0.0,26,0.25528872714039463,0.2798611111111111,0.32406043781636534,0.015149414806655692,oracle_state,0.2711301851349813,0.17348776620556933,0.07031077638882904,26.61105255902471,true,false,true
tutor,0.0,27,0.31537216086374775,0.2972222222222222,0.3660279878052979,-0.02535240999985413,marginal,0.28234887829115307,0.21267951618134123,0.0672573313057816,28.234600185391162,true,false,true
tutor,0.0,27,0.31537216086374775,0.2972222222222222,0.3660279878052979,-0.02535240999985413,recorded_belief,0.28234887829115307,0.24671382332562786,0.0782330944897031,27.109432617724178,true,false,true
tutor,0.0,27,0.31537216086374775,0.2972222222222222,0.3660279878052979,-0.02535240999985413,reconstructed_history,0.28234887829115307,0.2500237752141817,0.07704514162683866,27.204699309475693,true,false,true
tutor,0.0,27,0.31537216086374775,0.2972222222222222,0.3660279878052979,-0.02535240999985413,policy_log,0.28234887829115307,0.25332653780075826,0.08130132797002343,27.259121259798242,true,false,true
tutor,0.0,27,0.31537216086374775,0.2972222222222222,0.3660279878052979,-0.02535240999985413,oracle_state,0.28234887829115307,0.24174637751966313,0.07699708830189528,27.092888258242688,true,false,true
tutor,0.0,28,0.32225143841532444,0.35208333333333336,0.34295336250891384,-0.039596393203845816,marginal,0.27936035144415056,0.27025372717165314,0.04480026546092426,27.138972621541072,true,false,true
tutor,0.0,28,0.32225143841532444,0.35208333333333336,0.34295336250891384,-0.039596393203845816,recorded_belief,0.27936035144415056,0.285774397987301,0.047847880403705384,26.63808916795404,true,false,true
tutor,0.0,28,0.32225143841532444,0.35208333333333336,0.34295336250891384,-0.039596393203845816,reconstructed_history,0.27936035144415056,0.29336595012014044,0.04616837262306568,26.751753865280477,true,false,true
tutor,0.0,28,0.32225143841532444,0.35208333333333336,0.34295336250891384,-0.039596393203845816,policy_log,0.27936035144415056,0.2888841998022314,0.04881151916697624,26.968330625520267,true,false,true
tutor,0.0,28,0.32225143841532444,0.35208333333333336,0.34295336250891384,-0.039596393203845816,oracle_state,0.27936035144415056,0.2904996386525229,0.04758170424293758,26.762662857734085,true,false,true
tutor,0.0,29,0.2643472290782992,0.26666666666666666,0.35098067532971944,0.004688117229961138,marginal,0.2690127194330027,0.24948440250744264,0.04423444343577855,27.767512567764573,true,false,true
