replication,learner_family,scheduler_family,n_stages,failure_rate,selected_family,selected_parameter,rl_parameter_within_family,bayesian_parameter_within_family,rl_nll,bayesian_nll,rl_state_rmse,bayesian_state_rmse,rl_state_correlation,bayesian_state_correlation,rl_unsigned_pe_correlation,bayesian_unsigned_pe_correlation,rl_policy_rmse,bayesian_policy_rmse
21,Bayesian,Bayesian,8,0.10708333333333334,Bayesian,0.2,0.15,0.2,3165.56950318282,3159.389129054741,0.6017198739328863,0.2026278818128571,0.954759626789708,0.9696703063783663,0.984072205061311,0.9867077934884991,0.31458404464392425,0.19960331631050804
22,Bayesian,Bayesian,8,0.10802083333333333,Bayesian,0.12,0.15,0.12,3191.606669024609,3189.023643292089,0.5982202321399265,0.21214522736433133,0.9499332099615035,0.9630592243887909,0.982316294459826,0.9847647097974483,0.31191076564645914,0.1979436862489207
23,Bayesian,Bayesian,8,0.09885416666666667,Bayesian,0.12,0.15,0.12,3009.6788804469816,3008.620857952642,0.6411561309579313,0.21876112644828516,0.9511079210813056,0.9586773219693063,0.9835794408287801,0.9843843086317002,0.32678180565225906,0.20012177088936844
24,Bayesian,Bayesian,8,0.10822916666666667,Bayesian,0.2,0.15,0.2,3208.7925807085576,3203.0179030018517,0.6004943950642273,0.21949571876407634,0.9489150481845862,0.957504581048128,0.9822781925928129,0.9832170612450779,0.3137855249571817,0.20087875477149778
25,Bayesian,Bayesian,8,0.1009375,RL,0.15,0.15,0.3,3054.017090208497,3055.3315397107467,0.6244083858891214,0.22416815668022727,0.9457538440778505,0.9562120187237558,0.9815249804948442,0.9842363379923377,0.32415663941919465,0.20153921071089584
26,Bayesian,Bayesian,8,0.09833333333333333,Bayesian,0.3,0.2,0.3,3011.0164821730214,3007.614895737869,0.5943400882779869,0.20442684260979396,0.9517318091327757,0.9644769667997047,0.9827299973750291,0.9849654121088159,0.3155863793118248,0.19972921908575542
27,Bayesian,Bayesian,8,0.10635416666666667,Bayesian,0.2,0.15,0.2,3157.9904112181803,3152.6018931020812,0.5828785428719874,0.20660379545173518,0.9531111772774928,0.9632809003969073,0.9825134977775444,0.9842624954419669,0.30859535606396804,0.19926075515241112
28,Bayesian,Bayesian,8,0.09489583333333333,Bayesian,0.2,0.15,0.2,2988.2860140583543,2981.515816082521,0.602592587937096,0.21093033431488142,0.9458638976590954,0.9548309504439935,0.9832483712503013,0.9842919626324166,0.31573042588331507,0.1984621895270245
29,Bayesian,Bayesian,8,0.10177083333333334,Bayesian,0.3,0.2,0.3,3046.6363157541964,3044.0960494072056,0.6089439743844266,0.20767207979714306,0.9547542556493619,0.9663981368898747,0.9836031875947657,0.9858441464551814,0.3191013492408758,0.20257928356139931
30,Bayesian,Bayesian,8,0.11083333333333334,Bayesian,0.2,0.15,0.2,3268.7525152028575,3262.1545336020727,0.5756700070750034,0.19809658491455603,0.9575493442849966,0.9694594006776298,0.9821943302870704,0.9848824651370343,0.30774029590548047,0.19998689197912925
31,Bayesian,Bayesian,8,0.09572916666666667,Bayesian,0.2,0.15,0.2,2955.109518432114,2950.4266169759694,0.6272593921852954,0.20745016683397885,0.9537302730093671,0.967239183890559,0.9837996625936568,0.9866054471605079,0.32696614914599353,0.19902624645103742
32,Bayesian,Bayesian,8,0.10135416666666666,Bayesian,0.2,0.15,0.2,3068.2791323868337,3061.938046937955,0.6249822075111646,0.21391988848380236,0.9480851935807043,0.9656922172571496,0.9814877342230319,0.9857420449550054,0.322407992214287,0.20072939849074276
33,Bayesian,Bayesian,8,0.09864583333333334,Bayesian,0.2,0.15,0.2,2991.5086503262933,2988.8538064533927,0.6236570512775528,0.20580948627080323,0.9500157882905628,0.9678237868852669,0.9836780793677885,0.9874720037267702,0.32848975153513005,0.19942993478151388
34,Bayesian,Bayesian,8,0.1040625,Bayesian,0.2,0.15,0.2,3097.3163587805493,3089.4767940736497,0.6266885181630624,0.21514250336770313,0.9561808804948123,0.9698869050240211,0.9834267083430345,0.9863433065465529,0.3245253997945887,0.2012531861690424
35,Bayesian,Bayesian,8,0.09395833333333334,Bayesian,0.2,0.15,0.2,2935.266109057332,2932.310503794368,0.6124528291668007,0.20104172538244408,0.9515932108932097,0.960820375254881,0.9842916606399665,0.9857338610686213,0.3190008696072906,0.19997725711973788
36,Bayesian,Bayesian,8,0.09979166666666667,Bayesian,0.2,0.15,0.2,3029.0593355389137,3026.149373130097,0.592908416877763,0.20771020623077177,0.9530048824540966,0.9624296009205643,0.9822964548146267,0.9825256277924542,0.30475947292287403,0.20008807226029987
37,Bayesian,Bayesian,8,0.0915625,Bayesian,0.3,0.15,0.3,2876.5248792247476,2867.638746103308,0.6471515726605425,0.21536118378908153,0.9508946576885907,0.9619566198371918,0.9835527137525423,0.985554431871825,0.3304067098999178,0.2001682719849893
38,Bayesian,Bayesian,8,0.09854166666666667,Bayesian,0.12,0.15,0.12,3044.049440618981,3038.315777518018,0.6140239575175719,0.21166675480612995,0.9480324287641958,0.9604414144578747,0.9813850069362189,0.9834179885763623,0.311884185814956,0.20044215869076765
39,Bayesian,Bayesian,8,0.09822916666666667,Bayesian,0.2,0.15,0.2,3059.295708690169,3054.3237895539505,0.580219118820898,0.2075479374878486,0.9494879303957308,0.953697145220814,0.984148137185264,0.9835131315182185,0.3110475229888522,0.19785755337659314
40,Bayesian,Bayesian,8,0.10635416666666667,Bayesian,0.2,0.15,0.2,3171.9801498073057,3168.289557974891,0.5981019648421972,0.20812091519754733,0.9544515640822013,0.9676935668566272,0.9825525054399116,0.9853760238897659,0.3104013099604495,0.1976998891248513
41,Bayesian,Bayesian,8,0.10760416666666667,Bayesian,0.2,0.15,0.2,3172.261092077495,3168.998277771664,0.6049762185376525,0.21360759462852127,0.9519730260766596,0.9622708190575003,0.9825157468662256,0.9839680483997777,0.31946571246624483,0.20283322221265507
42,Bayesian,Bayesian,8,0.10447916666666666,Bayesian,0.2,0.15,0.2,3137.223551046958,3131.228371522017,0.5898717378705088,0.2111325690435473,0.9525495551776171,0.9614476862501133,0.9826973544408121,0.984001584419886,0.3109039756213497,0.19768306870160976
43,Bayesian,Bayesian,8,0.10375,Bayesian,0.2,0.15,0.2,3155.7824945552165,3151.3475620466625,0.5936060841013443,0.20302726220864972,0.9506527755133458,0.9638125881897918,0.9831120212162001,0.9857497565420904,0.3141561038034224,0.20041629644649944
44,Bayesian,Bayesian,8,0.09604166666666666,Bayesian,0.2,0.15,0.2,2988.257693776035,2982.5974497938378,0.6119881397100914,0.21499340374578105,0.9471144156063522,0.9544952726756362,0.9831295103920911,0.9848078019737299,0.32216882769675204,0.19979998612234415
45,Bayesian,Bayesian,8,0.09854166666666667,Bayesian,0.3,0.15,0.3,3018.424994452258,3013.5637397831288,0.6110286422873584,0.20925743085310763,0.9511618775700919,0.9610208672946697,0.9827861843562616,0.9846000589635744,0.3191686491336338,0.2006810590528207
46,Bayesian,Bayesian,8,0.11,Bayesian,0.2,0.15,0.2,3236.3176067479967,3232.874304211441,0.5740164021965889,0.2015132503246036,0.9557141292928528,0.9658842179443692,0.982422993416709,0.9843714335756056,0.30712877272253997,0.20261509196435842
47,Bayesian,Bayesian,8,0.086875,Bayesian,0.2,0.15,0.2,2807.9366562126215,2803.2832278923916,0.6342598140556628,0.21174129872893235,0.9448492899334118,0.9560504098993148,0.9831895638352618,0.9853686801863314,0.3211890095102255,0.1957255330244864
48,Bayesian,Bayesian,8,0.0953125,Bayesian,0.3,0.2,0.3,2941.055466664452,2933.6768375657603,0.6155680015373421,0.20623576540618252,0.9524374414059766,0.9609933188250296,0.9833910604262814,0.9846406331278312,0.31622925416137776,0.19924315695557776
49,Bayesian,Bayesian,8,0.09947916666666666,Bayesian,0.2,0.15,0.2,3031.175810554316,3026.714770290259,0.6240435069603053,0.21046714255388677,0.9495655926498552,0.9638985434135156,0.9839867197075339,0.9868310153071468,0.3246828140606261,0.1991099549676641
50,Bayesian,Bayesian,8,0.10197916666666666,Bayesian,0.2,0.15,0.2,3079.0690821422427,3077.669731725789,0.5875122930756579,0.2046954990368724,0.9516513631628778,0.961873271657319,0.9834826993043555,0.9847644916341679,0.3142994625792023,0.19834856069212134
51,Bayesian,Bayesian,8,0.10604166666666667,Bayesian,0.2,0.15,0.2,3120.1780301510616,3117.2057948775982,0.5987525831480921,0.20980334808022547,0.9546351374904616,0.9692804565818484,0.9819692962935868,0.9854799825361469,0.31994929446947196,0.19884422165636417
52,Bayesian,Bayesian,8,0.10020833333333333,Bayesian,0.2,0.15,0.2,3075.558339845802,3066.0312009529994,0.6252486128938104,0.21482372032798508,0.9426169317296595,0.9584004134242275,0.9829052332338469,0.9862734285385565,0.3233211708712596,0.19893289560491517
53,Bayesian,Bayesian,8,0.10104166666666667,Bayesian,0.2,0.15,0.2,3095.352840663355,3089.4246953676266,0.6097229606489655,0.2154284810440528,0.9467987722841699,0.9537244070459426,0.9834457503905301,0.9846764516153965,0.3144970934733683,0.20065743238820266
54,Bayesian,Bayesian,8,0.10645833333333334,Bayesian,0.2,0.15,0.2,3198.141385621868,3191.262545854869,0.5784934324288736,0.21078803624224218,0.9497884022336347,0.9542934434476605,0.9826944408382204,0.9827113470111704,0.3105621922103236,0.2021418028931819
55,Bayesian,Bayesian,8,0.0903125,Bayesian,0.3,0.15,0.3,2846.114255049789,2841.9257271518527,0.6350166967334044,0.2061115978153258,0.9481959351844423,0.9641875334533466,0.9835001880386137,0.9874319880295471,0.3290416086617891,0.19934750436968096
56,Bayesian,Bayesian,8,0.08802083333333334,RL,0.15,0.15,0.2,2788.1737679154758,2788.261460329647,0.6664807448391166,0.2188451385242884,0.9461705825102228,0.9582731019995753,0.9839692025798701,0.9864960580356025,0.34103038005204184,0.19937034033510403
57,Bayesian,Bayesian,8,0.10635416666666667,Bayesian,0.2,0.15,0.2,3151.0643076469205,3148.8572670787803,0.5973124288242406,0.19928734104661386,0.9548104575221069,0.9681157813192686,0.9837161206615475,0.9864660240785309,0.31657723493860757,0.2015462742932095
58,Bayesian,Bayesian,8,0.09895833333333333,Bayesian,0.2,0.15,0.2,3040.0721153838094,3035.4822545559628,0.5889655398452422,0.2104686275728807,0.9505704452762498,0.9574034320232124,0.9822651885425222,0.9828019801061948,0.31105410608239326,0.1992320669209329
59,Bayesian,Bayesian,8,0.1028125,Bayesian,0.2,0.15,0.2,3096.56940133831,3087.1682245447532,0.5870731230246897,0.2081848124058575,0.9518506908671277,0.9619184086349032,0.9819535404080351,0.983296121429032,0.3094744832287574,0.20012619544968588
60,Bayesian,Bayesian,8,0.1121875,Bayesian,0.2,0.15,0.2,3254.1494088375734,3249.1328992573594,0.6108773737082608,0.212080856736136,0.954250250342596,0.9696727955781368,0.9823222101669172,0.9861871649746583,0.32248481410081414,0.19988531634842768
61,Bayesian,Bayesian,8,0.09833333333333333,Bayesian,0.2,0.15,0.2,2993.1776914672805,2990.62261097451,0.6293692986306378,0.21169100859774698,0.948072360698008,0.9658871645530156,0.9832451880515874,0.9868607885676782,0.32681315144922757,0.1990981549309218
62,Bayesian,Bayesian,8,0.10229166666666667,Bayesian,0.2,0.15,0.2,3090.2642553929163,3086.9368500737182,0.6239814649188933,0.21204276476282488,0.9471403800950158,0.9666070932948869,0.9824461904382662,0.987050039989941,0.3253804667421944,0.19972043046080878
63,Bayesian,Bayesian,8,0.09697916666666667,Bayesian,0.3,0.15,0.3,2983.4163736608457,2974.956426975808,0.6017885396045412,0.2027334616641648,0.9535873825414617,0.9641396764769274,0.984570570165733,0.9860564218207621,0.3190718844560045,0.1984471141874309
64,Bayesian,Bayesian,8,0.093125,Bayesian,0.3,0.15,0.3,2905.150044949719,2898.694935912791,0.6321969191993662,0.2099122472838652,0.9484924458837897,0.9587569912311794,0.983266496775658,0.9851234189091026,0.3226299725347298,0.19785725037228108
65,Bayesian,Bayesian,8,0.10739583333333333,Bayesian,0.2,0.15,0.2,3205.182444292289,3199.224980229631,0.5883109857423657,0.2098194447257875,0.9544649960026823,0.9605968170242798,0.9834767688297987,0.9832599400686967,0.30871650377071397,0.2007530623898665
66,Bayesian,Bayesian,8,0.10104166666666667,Bayesian,0.3,0.15,0.3,3082.3854880946537,3069.550931943565,0.6150021003731235,0.2061415523505867,0.9533492797146372,0.9685977281686572,0.983152536851695,0.9867096905403292,0.32138773299972845,0.20097393637380878
67,Bayesian,Bayesian,8,0.10645833333333334,Bayesian,0.2,0.15,0.2,3183.9697109930476,3174.1964729837655,0.614415988156094,0.20963002574013095,0.9498266294699004,0.9673177089885419,0.9842381406477906,0.9879568865309785,0.3255210470559992,0.19934193859697552
68,Bayesian,Bayesian,8,0.11104166666666666,Bayesian,0.2,0.15,0.2,3282.3050864873553,3274.5474575713415,0.5726535840863013,0.20535965121955202,0.9538526535556013,0.9620416677278822,0.9831409104767761,0.9837162650291301,0.30526498230645915,0.20084768682804346
69,Bayesian,Bayesian,8,0.1034375,Bayesian,0.3,0.2,0.3,3110.8567612141715,3099.055420686751,0.5927360847209746,0.20532194333322376,0.9533997819311061,0.968341295316688,0.9819598146073658,0.9851905808303122,0.3084454850426905,0.19952694091191675
70,Bayesian,Bayesian,8,0.10510416666666667,Bayesian,0.3,0.15,0.3,3152.0952870025208,3142.814916086132,0.5797341875300219,0.20003294614456496,0.9554980810145859,0.9665872148913119,0.982707633865342,0.9843058393455995,0.3114294621333434,0.19924838891396812
71,Bayesian,Bayesian,8,0.09822916666666667,Bayesian,0.12,0.15,0.12,3024.873237104311,3019.5878365325043,0.6338670539054592,0.2192300957664257,0.9501818173452727,0.9644964814350998,0.9828952212381422,0.9861683164245976,0.3267921097344903,0.20105015376187818
72,Bayesian,Bayesian,8,0.1,Bayesian,0.2,0.15,0.2,3042.101570124659,3039.547139101981,0.6164198899815735,0.21774423869885068,0.9484690690965422,0.9619412992681666,0.9823435140661658,0.9850360739761073,0.32453822324047393,0.197215272278539
73,Bayesian,Bayesian,8,0.09947916666666666,Bayesian,0.3,0.15,0.3,3048.055498979025,3037.772445953141,0.6150126093397531,0.21638416034912186,0.9463279969745948,0.960917106909428,0.9821398197518729,0.9854493822550867,0.31805045604720705,0.20043394699198777
74,Bayesian,Bayesian,8,0.10145833333333333,Bayesian,0.2,0.15,0.2,3108.3967028426478,3101.5744226459165,0.5855869372562607,0.20536250901700157,0.9529280795080786,0.9620331624863723,0.9826528764532015,0.98369350451304,0.3123832217567305,0.20037991191793644
75,Bayesian,Bayesian,8,0.11052083333333333,Bayesian,0.2,0.15,0.2,3282.723460546189,3272.0879266746183,0.5599668757178733,0.20448400787923107,0.9538518038169636,0.9623267193759869,0.9831706540248192,0.9835031711314569,0.30155468621770676,0.20103880242578853
76,Bayesian,Bayesian,8,0.10354166666666667,Bayesian,0.3,0.15,0.3,3100.4931275486456,3094.357180496766,0.6033734045928829,0.21002154863550868,0.9521823467508028,0.9604646207597505,0.9838644285484094,0.9847913714986224,0.3131422629364857,0.19841338827714655
77,Bayesian,Bayesian,8,0.09677083333333333,Bayesian,0.2,0.15,0.2,2982.8247870175474,2975.7493651087534,0.6409963013025343,0.21821109810430153,0.9463566350502812,0.9585200623636919,0.9849273016279619,0.98723373704066,0.3311457042296005,0.20002264514409923
78,Bayesian,Bayesian,8,0.09645833333333333,Bayesian,0.2,0.15,0.2,2985.7957826897728,2978.233567855383,0.6276785916083114,0.21111281976188567,0.9436155717284644,0.9545914612426911,0.9846011714669258,0.9872727280722576,0.3261750532341859,0.19888593535977936
79,Bayesian,Bayesian,8,0.09875,Bayesian,0.3,0.15,0.3,3013.768320494457,3005.756184378077,0.6116233734338898,0.20837489376115698,0.9526697584729718,0.9684079257750309,0.9827537991806395,0.9857808793479877,0.32144631667475615,0.20186240629937133
80,Bayesian,Bayesian,8,0.1025,Bayesian,0.2,0.15,0.2,3089.91173496974,3086.8820008082034,0.5974252245267453,0.20244080891910687,0.9549535640624394,0.9684271322096375,0.9837569082155795,0.9864805665425294,0.31852415425665137,0.19968236798144517
81,Bayesian,Bayesian,8,0.103125,Bayesian,0.3,0.15,0.3,3126.4785540645016,3120.098847338888,0.5774963815284057,0.20728221199940522,0.9529776428753132,0.9633189083798372,0.9820497159153706,0.9837624550829052,0.3121629013400341,0.20143929542911906
82,Bayesian,Bayesian,8,0.09541666666666666,Bayesian,0.2,0.15,0.2,2944.5420696684505,2938.9368697102827,0.6324801519024864,0.21714326151234895,0.9476855467415795,0.9600937968634834,0.98280533353324,0.9855839473723258,0.32477761480400397,0.1999973986228955
83,Bayesian,Bayesian,8,0.1025,Bayesian,0.3,0.2,0.3,3066.7789820623475,3062.724638873181,0.5995513108323731,0.21925106617306664,0.9535047404574309,0.9649949546669507,0.9809339663551087,0.9829851610462292,0.3169342195989059,0.19914679372671418
84,Bayesian,Bayesian,8,0.10072916666666666,Bayesian,0.3,0.15,0.3,3083.9802162058722,3078.778046902123,0.5924103067647423,0.2132756247335381,0.9474443758070992,0.9604617054362481,0.9813539489843115,0.984215596029189,0.3156549333176899,0.19859136637459107
85,Bayesian,Bayesian,8,0.0928125,Bayesian,0.12,0.15,0.12,2917.1850720957495,2907.556356901068,0.6587020306361829,0.2258385547973744,0.9463358302837405,0.9617109205701945,0.9844646175984411,0.9879950839919938,0.338206983250696,0.20079246152433583
86,Bayesian,Bayesian,8,0.09895833333333333,Bayesian,0.2,0.15,0.2,3024.5845776099104,3023.698003800368,0.616066938364816,0.2120986270892602,0.9469884646653853,0.9609247073877489,0.9829018728260099,0.9854869356948244,0.31801839806535037,0.1986677848021701
87,Bayesian,Bayesian,8,0.095,Bayesian,0.2,0.15,0.2,2955.0874328590016,2947.661099229593,0.6498202065840368,0.21886334563466095,0.9451974327923964,0.9604903002374517,0.9836032909676525,0.9870041872151766,0.3326535620130972,0.20304176970507393
88,Bayesian,Bayesian,8,0.09427083333333333,Bayesian,0.3,0.15,0.3,2925.386248879077,2921.5622727823165,0.6480333915366358,0.21778511116837698,0.9440058827716279,0.9646910796895017,0.9818101441060888,0.9866523756567397,0.33607887021032495,0.1990756600104484
89,Bayesian,Bayesian,8,0.095625,Bayesian,0.2,0.15,0.2,2922.5791761349383,2914.405265905383,0.6702748655697265,0.22480828013520232,0.9484079288502422,0.9656071612267852,0.983198542760068,0.9874387040809863,0.340592763413778,0.19768138414798458
90,Bayesian,Bayesian,8,0.09697916666666667,Bayesian,0.2,0.15,0.2,2978.6001249421147,2976.227047597029,0.609570199498682,0.2051322526550935,0.9490316983052011,0.9594709405890958,0.9834993391665322,0.9853607087178501,0.3184225175997944,0.2007592218903996
91,Bayesian,Bayesian,8,0.10104166666666667,Bayesian,0.2,0.15,0.2,3069.658356021417,3064.457428649812,0.6155435097979045,0.21132999902251426,0.9480307558136194,0.9622756457457275,0.9824767148773518,0.9859545632064701,0.3298395001218917,0.20331682778995813
92,Bayesian,Bayesian,8,0.0896875,Bayesian,0.3,0.2,0.3,2831.674825976238,2828.083109082828,0.635203014314947,0.21475010318916493,0.9478159990161316,0.9597230049387063,0.9817314745671358,0.983858004761648,0.32595094843638395,0.20277992208547846
93,Bayesian,Bayesian,8,0.1034375,Bayesian,0.12,0.15,0.12,3134.121370963997,3130.9683099056674,0.6008113613125322,0.2047766083501164,0.9508707410170781,0.9630612094729656,0.9833743547710911,0.9857743055203517,0.31201402262307026,0.19771287839332308
