replication,learner_family,scheduler_family,n_stages,observation_condition,intercept_shift,state_slope_multiplier,failure_rate,candidate_family,best_parameter,true_parameter,parameter_error,nll,selected_family,family_recovered,state_rmse,state_correlation,unsigned_pe_correlation
14,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08645833333333333,Bayesian,0.45,0.25,0.2,2703.7099320752495,RL,true,0.4497397660864015,0.9628624020988212,0.9869226826307096
14,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08645833333333333,RL,0.3,0.25,0.04999999999999999,2708.0408966317495,RL,true,0.36070426974909925,0.9785765095403649,0.989958689206267
14,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08645833333333333,Bayesian,0.65,0.25,0.4,2743.283687853371,RL,true,0.37934643553821956,0.9624155905635413,0.9845763953341696
14,RL,RL,8,state_slope_0.80,0.0,0.8,0.08645833333333333,RL,0.3,0.25,0.04999999999999999,2694.437229549026,RL,true,0.36070426974909925,0.9785765095403649,0.989958689206267
14,RL,RL,8,state_slope_0.80,0.0,0.8,0.08645833333333333,Bayesian,0.65,0.25,0.4,2730.2010766474154,RL,true,0.37934643553821956,0.9624155905635413,0.9845763953341696
14,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08645833333333333,RL,0.4,0.25,0.15000000000000002,2720.2783215621207,RL,true,0.8423563112286068,0.9570586113180453,0.9744587900258084
14,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08645833333333333,Bayesian,0.65,0.25,0.4,2810.4723798121686,RL,true,0.37934643553821956,0.9624155905635413,0.9845763953341696
15,RL,RL,8,correct,0.0,1.0,0.08854166666666667,RL,0.25,0.25,0.0,2752.899025752105,RL,true,0.24023625204361101,0.9747912381921153,0.9884898714910794
15,RL,RL,8,correct,0.0,1.0,0.08854166666666667,Bayesian,0.65,0.25,0.4,2759.594518731515,RL,true,0.35125131283123023,0.9609028525273847,0.9833012009928365
15,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08854166666666667,RL,0.2,0.25,-0.04999999999999999,2765.343358183346,Bayesian,false,0.3572774889109052,0.9596348233268363,0.9787194545382806
15,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08854166666666667,Bayesian,0.45,0.25,0.2,2763.5916387529055,Bayesian,false,0.41783392158460175,0.9622872903370665,0.9858506790718844
15,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08854166666666667,RL,0.3,0.25,0.04999999999999999,2772.664117787392,RL,true,0.3693949749325308,0.9764862244082875,0.9883928057734449
15,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08854166666666667,Bayesian,0.65,0.25,0.4,2805.1357824297656,RL,true,0.35125131283123023,0.9609028525273847,0.9833012009928365
15,RL,RL,8,state_slope_0.80,0.0,0.8,0.08854166666666667,RL,0.3,0.25,0.04999999999999999,2754.6751960482707,RL,true,0.3693949749325308,0.9764862244082875,0.9883928057734449
15,RL,RL,8,state_slope_0.80,0.0,0.8,0.08854166666666667,Bayesian,0.65,0.25,0.4,2786.620224226825,RL,true,0.35125131283123023,0.9609028525273847,0.9833012009928365
15,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08854166666666667,RL,0.4,0.25,0.15000000000000002,2782.6933712970044,RL,true,0.8660960037358519,0.9557096406800468,0.9726130912038173
15,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08854166666666667,Bayesian,0.65,0.25,0.4,2867.3584462043427,RL,true,0.35125131283123023,0.9609028525273847,0.9833012009928365
16,RL,RL,8,correct,0.0,1.0,0.08604166666666667,RL,0.25,0.25,0.0,2697.8943314530106,RL,true,0.23481827735808516,0.9778118518306306,0.9913282669147886
16,RL,RL,8,correct,0.0,1.0,0.08604166666666667,Bayesian,0.65,0.25,0.4,2705.274416821841,RL,true,0.39669862947383233,0.9619293103665725,0.9850040912711551
16,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08604166666666667,RL,0.2,0.25,-0.04999999999999999,2710.15083074326,RL,true,0.359740283603032,0.9644593403258386,0.9831045011134004
16,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08604166666666667,Bayesian,0.45,0.25,0.2,2710.6204696970763,RL,true,0.4649534566869421,0.9633928025838348,0.988012337930247
16,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08604166666666667,RL,0.3,0.25,0.04999999999999999,2717.2505201053996,RL,true,0.3549064070551617,0.977959842455442,0.9905963313063743
16,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08604166666666667,Bayesian,0.65,0.25,0.4,2745.954515091103,RL,true,0.39669862947383233,0.9619293103665725,0.9850040912711551
16,RL,RL,8,state_slope_0.80,0.0,0.8,0.08604166666666667,RL,0.3,0.25,0.04999999999999999,2701.4241118656955,RL,true,0.3549064070551617,0.977959842455442,0.9905963313063743
16,RL,RL,8,state_slope_0.80,0.0,0.8,0.08604166666666667,Bayesian,0.65,0.25,0.4,2732.6088813337437,RL,true,0.39669862947383233,0.9619293103665725,0.9850040912711551
16,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08604166666666667,RL,0.4,0.25,0.15000000000000002,2735.2750646005525,RL,true,0.8347419184246688,0.952887587223204,0.9745088480058574
16,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08604166666666667,Bayesian,0.65,0.25,0.4,2810.4835260238324,RL,true,0.39669862947383233,0.9619293103665725,0.9850040912711551
17,RL,RL,8,correct,0.0,1.0,0.090625,RL,0.25,0.25,0.0,2785.0987028219024,RL,true,0.2332902192004178,0.977776567758054,0.9902043470795192
17,RL,RL,8,correct,0.0,1.0,0.090625,Bayesian,0.65,0.25,0.4,2787.5616197767517,RL,true,0.3666583192685901,0.9634907344721225,0.9837633121151673
17,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.090625,RL,0.2,0.25,-0.04999999999999999,2800.535785198347,Bayesian,false,0.3631530218245233,0.9637118769595904,0.9811708398610555
17,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.090625,Bayesian,0.45,0.25,0.2,2795.994815516851,Bayesian,false,0.4350788524021407,0.9650648457033103,0.9869906714153408
17,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.090625,RL,0.3,0.25,0.04999999999999999,2801.339550531123,RL,true,0.354158702010628,0.9787879641547825,0.989438237691792
17,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.090625,Bayesian,0.65,0.25,0.4,2828.4767063576837,RL,true,0.3666583192685901,0.9634907344721225,0.9837633121151673
17,RL,RL,8,state_slope_0.80,0.0,0.8,0.090625,RL,0.3,0.25,0.04999999999999999,2784.7892825024583,RL,true,0.354158702010628,0.9787879641547825,0.989438237691792
17,RL,RL,8,state_slope_0.80,0.0,0.8,0.090625,Bayesian,0.65,0.25,0.4,2813.470204832833,RL,true,0.3666583192685901,0.9634907344721225,0.9837633121151673
17,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.090625,RL,0.4,0.25,0.15000000000000002,2808.323862761618,RL,true,0.8486622695046254,0.9576674598659733,0.972340908767553
17,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.090625,Bayesian,0.65,0.25,0.4,2889.215643718872,RL,true,0.3666583192685901,0.9634907344721225,0.9837633121151673
18,RL,RL,8,correct,0.0,1.0,0.08479166666666667,RL,0.25,0.25,0.0,2685.72858072378,RL,true,0.24851151376548059,0.9743756326855904,0.9901837800028095
18,RL,RL,8,correct,0.0,1.0,0.08479166666666667,Bayesian,0.65,0.25,0.4,2688.947350518601,RL,true,0.38142343777676246,0.9603318732491375,0.9843141939497393
18,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08479166666666667,RL,0.2,0.25,-0.04999999999999999,2693.6146764765513,Bayesian,false,0.36911927932788124,0.9589777053221659,0.98106672310463
18,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08479166666666667,Bayesian,0.45,0.25,0.2,2690.895819152891,Bayesian,false,0.45106128644626253,0.9605414683814245,0.9869450483642697
18,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08479166666666667,RL,0.3,0.25,0.04999999999999999,2708.4169044245273,RL,true,0.3645027453010582,0.9759662677799879,0.9899045884991792
18,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08479166666666667,Bayesian,0.65,0.25,0.4,2734.7941774807623,RL,true,0.38142343777676246,0.9603318732491375,0.9843141939497393
18,RL,RL,8,state_slope_0.80,0.0,0.8,0.08479166666666667,RL,0.3,0.25,0.04999999999999999,2687.153577262137,RL,true,0.3645027453010582,0.9759662677799879,0.9899045884991792
18,RL,RL,8,state_slope_0.80,0.0,0.8,0.08479166666666667,Bayesian,0.65,0.25,0.4,2715.1915155808438,RL,true,0.38142343777676246,0.9603318732491375,0.9843141939497393
18,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08479166666666667,RL,0.4,0.25,0.15000000000000002,2721.0300486788688,RL,true,0.8453011493502585,0.9534549322909149,0.974122693101984
18,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08479166666666667,Bayesian,0.65,0.25,0.4,2797.560744562925,RL,true,0.38142343777676246,0.9603318732491375,0.9843141939497393
19,RL,RL,8,correct,0.0,1.0,0.08833333333333333,RL,0.25,0.25,0.0,2748.044179360367,RL,true,0.23568198501411677,0.9746106747312644,0.9896520852818841
19,RL,RL,8,correct,0.0,1.0,0.08833333333333333,Bayesian,0.65,0.25,0.4,2757.0363572310866,RL,true,0.35429603949557104,0.9609436983708027,0.9842092635494543
19,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08833333333333333,RL,0.2,0.25,-0.04999999999999999,2762.6975538555575,RL,true,0.35562911541058756,0.958779824662186,0.9809171346223892
19,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08833333333333333,Bayesian,0.45,0.25,0.2,2763.3911013462493,RL,true,0.4255437246362789,0.9613860035354035,0.986780165151939
19,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08833333333333333,RL,0.3,0.25,0.04999999999999999,2765.9012527772,RL,true,0.3629388042638518,0.9773532600614802,0.9897944967731593
19,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08833333333333333,Bayesian,0.65,0.25,0.4,2799.0256817815193,RL,true,0.35429603949557104,0.9609436983708027,0.9842092635494543
19,RL,RL,8,state_slope_0.80,0.0,0.8,0.08833333333333333,RL,0.3,0.25,0.04999999999999999,2750.907110635665,RL,true,0.3629388042638518,0.9773532600614802,0.9897944967731593
19,RL,RL,8,state_slope_0.80,0.0,0.8,0.08833333333333333,Bayesian,0.65,0.25,0.4,2783.688999989552,RL,true,0.35429603949557104,0.9609436983708027,0.9842092635494543
19,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08833333333333333,RL,0.4,0.25,0.15000000000000002,2781.6453226981525,RL,true,0.8588992862693883,0.9606561276165092,0.9757540201886655
19,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08833333333333333,Bayesian,0.65,0.25,0.4,2862.0201519176144,RL,true,0.35429603949557104,0.9609436983708027,0.9842092635494543
20,RL,RL,8,correct,0.0,1.0,0.08635416666666666,RL,0.25,0.25,0.0,2723.7544528149033,RL,true,0.2352510692231407,0.9765169220933569,0.9909373324887575
20,RL,RL,8,correct,0.0,1.0,0.08635416666666666,Bayesian,0.65,0.25,0.4,2728.518311873301,RL,true,0.3804784098396172,0.963213284735474,0.9860548230101053
20,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08635416666666666,RL,0.2,0.25,-0.04999999999999999,2740.258476845106,Bayesian,false,0.357179539551971,0.9606167276004459,0.9825891967124276
20,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08635416666666666,Bayesian,0.45,0.25,0.2,2736.473618528798,Bayesian,false,0.4540674851865419,0.9621624890007519,0.9878796232781827
20,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08635416666666666,RL,0.3,0.25,0.04999999999999999,2738.6798180020587,RL,true,0.35403671413279153,0.9784584125706114,0.9912799179033703
20,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08635416666666666,Bayesian,0.65,0.25,0.4,2765.190615867482,RL,true,0.3804784098396172,0.963213284735474,0.9860548230101053
20,RL,RL,8,state_slope_0.80,0.0,0.8,0.08635416666666666,RL,0.3,0.25,0.04999999999999999,2723.506871411667,RL,true,0.35403671413279153,0.9784584125706114,0.9912799179033703
20,RL,RL,8,state_slope_0.80,0.0,0.8,0.08635416666666666,Bayesian,0.65,0.25,0.4,2752.6510221582225,RL,true,0.3804784098396172,0.963213284735474,0.9860548230101053
20,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08635416666666666,RL,0.4,0.25,0.15000000000000002,2753.3213812161525,RL,true,0.8322494796039457,0.95634068469815,0.9783141500905438
20,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08635416666666666,Bayesian,0.65,0.25,0.4,2827.539620054461,RL,true,0.3804784098396172,0.963213284735474,0.9860548230101053
21,RL,RL,8,correct,0.0,1.0,0.08875,RL,0.25,0.25,0.0,2732.6090296616353,RL,true,0.23644553930983922,0.9786877017631835,0.9905404004621995
21,RL,RL,8,correct,0.0,1.0,0.08875,Bayesian,0.65,0.25,0.4,2740.852237640149,RL,true,0.37736782483512116,0.9639898440864507,0.9846437834483924
21,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08875,RL,0.2,0.25,-0.04999999999999999,2747.9639238816685,RL,true,0.35448469111180997,0.9650755643146132,0.9810066986758988
21,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08875,Bayesian,0.45,0.25,0.2,2749.161948320723,RL,true,0.44377364282785875,0.9657945223731329,0.9876545975656592
21,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08875,RL,0.3,0.25,0.04999999999999999,2748.8521656526377,RL,true,0.3647921558613559,0.9795079530255894,0.9901925550982447
21,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08875,Bayesian,0.65,0.25,0.4,2782.053836640728,RL,true,0.37736782483512116,0.9639898440864507,0.9846437834483924
21,RL,RL,8,state_slope_0.80,0.0,0.8,0.08875,RL,0.3,0.25,0.04999999999999999,2736.9095480894066,RL,true,0.3647921558613559,0.9795079530255894,0.9901925550982447
21,RL,RL,8,state_slope_0.80,0.0,0.8,0.08875,Bayesian,0.65,0.25,0.4,2770.7301120827706,RL,true,0.37736782483512116,0.9639898440864507,0.9846437834483924
21,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08875,RL,0.4,0.25,0.15000000000000002,2764.39652427313,RL,true,0.8477749304679746,0.9557481874687704,0.9736561029986193
21,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08875,Bayesian,0.65,0.25,0.4,2847.451713236306,RL,true,0.37736782483512116,0.9639898440864507,0.9846437834483924
22,RL,RL,8,correct,0.0,1.0,0.08114583333333333,RL,0.25,0.25,0.0,2574.758732167941,RL,true,0.24610220661701035,0.9752742317401024,0.9903973336103032
22,RL,RL,8,correct,0.0,1.0,0.08114583333333333,Bayesian,0.65,0.25,0.4,2589.3042488671967,RL,true,0.37978558122096157,0.9621250387481992,0.9855606714272501
22,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08114583333333333,RL,0.2,0.25,-0.04999999999999999,2578.616332092456,RL,true,0.36301036862406966,0.9609882731476853,0.9818097646714361
22,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08114583333333333,Bayesian,0.45,0.25,0.2,2583.5805180384414,RL,true,0.4520313245031683,0.9624194908862022,0.9878557573574416
22,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08114583333333333,RL,0.3,0.25,0.04999999999999999,2600.808680073731,RL,true,0.3713507923127836,0.9770214118783755,0.9901762146750019
22,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08114583333333333,Bayesian,0.65,0.25,0.4,2641.4786989197314,RL,true,0.37978558122096157,0.9621250387481992,0.9855606714272501
22,RL,RL,8,state_slope_0.80,0.0,0.8,0.08114583333333333,RL,0.3,0.25,0.04999999999999999,2588.0425227983897,RL,true,0.3713507923127836,0.9770214118783755,0.9901762146750019
22,RL,RL,8,state_slope_0.80,0.0,0.8,0.08114583333333333,Bayesian,0.65,0.25,0.4,2628.6046402308293,RL,true,0.37978558122096157,0.9621250387481992,0.9855606714272501
22,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08114583333333333,RL,0.4,0.25,0.15000000000000002,2621.8731805645098,RL,true,0.857002034291147,0.9554263863986766,0.9753401732930445
22,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08114583333333333,Bayesian,0.65,0.25,0.4,2717.8213648855094,RL,true,0.37978558122096157,0.9621250387481992,0.9855606714272501
23,RL,RL,8,correct,0.0,1.0,0.0896875,RL,0.25,0.25,0.0,2741.195760805713,RL,true,0.2340668920568269,0.97709281286359,0.9904622620150128
23,RL,RL,8,correct,0.0,1.0,0.0896875,Bayesian,0.65,0.25,0.4,2755.2187554175202,RL,true,0.3689887630028674,0.9634623271999115,0.984882229882545
23,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.0896875,RL,0.2,0.25,-0.04999999999999999,2759.5746940838476,RL,true,0.3568368266780336,0.9633400594559157,0.9822170702859789
23,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.0896875,Bayesian,0.45,0.25,0.2,2764.311426023968,RL,true,0.4389456241019946,0.9645945799026509,0.9876966659519684
23,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.0896875,RL,0.3,0.25,0.04999999999999999,2755.4937017504044,RL,true,0.35572299190884404,0.9784076884570886,0.990116495103268
23,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.0896875,Bayesian,0.65,0.25,0.4,2794.7115578246444,RL,true,0.3689887630028674,0.9634623271999115,0.984882229882545
23,RL,RL,8,state_slope_0.80,0.0,0.8,0.0896875,RL,0.3,0.25,0.04999999999999999,2749.5137842212052,RL,true,0.35572299190884404,0.9784076884570886,0.990116495103268
23,RL,RL,8,state_slope_0.80,0.0,0.8,0.0896875,Bayesian,0.65,0.25,0.4,2787.993931205738,RL,true,0.3689887630028674,0.9634623271999115,0.984882229882545
23,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0896875,RL,0.4,0.25,0.15000000000000002,2775.1726667853445,RL,true,0.8410840080132592,0.9585704076883549,0.9753620115597503
23,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0896875,Bayesian,0.65,0.25,0.4,2863.5702934485016,RL,true,0.3689887630028674,0.9634623271999115,0.984882229882545
24,RL,RL,8,correct,0.0,1.0,0.089375,RL,0.25,0.25,0.0,2746.2631948636304,RL,true,0.25323146922404166,0.9737068606051273,0.9906909190330108
24,RL,RL,8,correct,0.0,1.0,0.089375,Bayesian,0.65,0.25,0.4,2750.9019734719004,RL,true,0.37263969575241046,0.9612994637071686,0.9857040194425104
24,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.089375,RL,0.2,0.25,-0.04999999999999999,2769.179591319711,Bayesian,false,0.3653543665723747,0.9570311915336455,0.9815125316809339
24,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.089375,Bayesian,0.45,0.25,0.2,2765.337047102295,Bayesian,false,0.445247391867602,0.9601504866601647,0.9877259242002145
24,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.089375,RL,0.3,0.25,0.04999999999999999,2755.3120061160744,RL,true,0.3760182214721194,0.9774199916206602,0.9910180464653363
24,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.089375,Bayesian,0.65,0.25,0.4,2784.6717237321463,RL,true,0.37263969575241046,0.9612994637071686,0.9857040194425104
24,RL,RL,8,state_slope_0.80,0.0,0.8,0.089375,RL,0.3,0.25,0.04999999999999999,2746.4857661515816,RL,true,0.3760182214721194,0.9774199916206602,0.9910180464653363
24,RL,RL,8,state_slope_0.80,0.0,0.8,0.089375,Bayesian,0.65,0.25,0.4,2778.1841439304,RL,true,0.37263969575241046,0.9612994637071686,0.9857040194425104
24,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.089375,RL,0.4,0.25,0.15000000000000002,2764.6973103149685,RL,true,0.8515795879222897,0.9612066332366668,0.9769946458134766
24,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.089375,Bayesian,0.65,0.25,0.4,2848.791796723683,RL,true,0.37263969575241046,0.9612994637071686,0.9857040194425104
25,RL,RL,8,correct,0.0,1.0,0.08114583333333333,RL,0.3,0.25,0.04999999999999999,2564.26640426394,RL,true,0.36592325996527886,0.9772677498450775,0.9894068292844402
25,RL,RL,8,correct,0.0,1.0,0.08114583333333333,Bayesian,0.65,0.25,0.4,2579.922042001294,RL,true,0.40521590736302515,0.9622966890388803,0.9847851833289631
25,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08114583333333333,RL,0.2,0.25,-0.04999999999999999,2576.4820323996823,RL,true,0.36871265643924006,0.96302634005552,0.9812971674647955
25,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.08114583333333333,Bayesian,0.65,0.25,0.4,2578.7076787493015,RL,true,0.40521590736302515,0.9622966890388803,0.9847851833289631
25,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08114583333333333,RL,0.3,0.25,0.04999999999999999,2582.6705999742553,RL,true,0.36592325996527886,0.9772677498450775,0.9894068292844402
25,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.08114583333333333,Bayesian,0.65,0.25,0.4,2629.403574044254,RL,true,0.40521590736302515,0.9622966890388803,0.9847851833289631
25,RL,RL,8,state_slope_0.80,0.0,0.8,0.08114583333333333,RL,0.4,0.25,0.15000000000000002,2569.5767227662686,RL,true,0.8433956668215804,0.9528156084687555,0.9726303930700649
25,RL,RL,8,state_slope_0.80,0.0,0.8,0.08114583333333333,Bayesian,0.65,0.25,0.4,2620.1163116272332,RL,true,0.40521590736302515,0.9622966890388803,0.9847851833289631
25,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08114583333333333,RL,0.4,0.25,0.15000000000000002,2597.9524173677446,RL,true,0.8433956668215804,0.9528156084687555,0.9726303930700649
25,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.08114583333333333,Bayesian,0.65,0.25,0.4,2706.961183402241,RL,true,0.40521590736302515,0.9622966890388803,0.9847851833289631
26,RL,RL,8,correct,0.0,1.0,0.09520833333333334,RL,0.25,0.25,0.0,2905.325414340538,RL,true,0.2236586162176103,0.9775299045173821,0.9901167943810064
26,RL,RL,8,correct,0.0,1.0,0.09520833333333334,Bayesian,0.65,0.25,0.4,2908.6971765705252,RL,true,0.32808552451281847,0.9636431516982829,0.9841884650806076
26,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.09520833333333334,RL,0.2,0.25,-0.04999999999999999,2921.8073935929165,Bayesian,false,0.34665553332952626,0.962395324528242,0.9802865261823615
26,RL,RL,8,intercept_minus_0.25,-0.25,1.0,0.09520833333333334,Bayesian,0.45,0.25,0.2,2920.188475843055,Bayesian,false,0.39376676076534683,0.9655484158529605,0.9872431855576973
26,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.09520833333333334,RL,0.3,0.25,0.04999999999999999,2921.8895233464023,RL,true,0.3562182092024353,0.9795092501019402,0.9900455834909799
26,RL,RL,8,intercept_plus_0.25,0.25,1.0,0.09520833333333334,Bayesian,0.65,0.25,0.4,2946.462719332161,RL,true,0.32808552451281847,0.9636431516982829,0.9841884650806076
26,RL,RL,8,state_slope_0.80,0.0,0.8,0.09520833333333334,RL,0.3,0.25,0.04999999999999999,2903.7403540152704,RL,true,0.3562182092024353,0.9795092501019402,0.9900455834909799
26,RL,RL,8,state_slope_0.80,0.0,0.8,0.09520833333333334,Bayesian,0.65,0.25,0.4,2928.460323695379,RL,true,0.32808552451281847,0.9636431516982829,0.9841884650806076
26,RL,RL,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09520833333333334,RL,0.4,0.25,0.15000000000000002,2928.4182371906286,RL,true,0.859681434119577,0.9624944944265044,0.9742445823316588
