participant_code,card_code,study_day,daily_review_index,first_ease,last_ease,last_scheduled_interval_days,next_gap_days,next_first_ease,scheduler_encoding
P09,C095,5,1,3,3,5.0,4.831183263888889,3.0,fsrs_like
P09,C096,5,1,3,3,4.0,3.603495416666667,3.0,fsrs_like
P09,C097,5,1,3,3,4.0,3.631244594907408,2.0,fsrs_like
P09,C098,5,1,3,3,5.0,4.831157777777777,3.0,fsrs_like
P09,C099,5,1,3,3,3.0,2.8372252083333334,3.0,fsrs_like
P09,C100,5,1,3,3,5.0,4.831296388888888,2.0,fsrs_like
P10,C001,1,1,2,3,0.0069444444444444,0.004911412037037,3.0,fsrs_like
P10,C001,2,2,3,3,2.0,2.9335998958333334,3.0,fsrs_like
P10,C002,1,1,2,3,0.0069444444444444,0.0046654050925925,3.0,fsrs_like
P10,C002,2,2,3,3,4.0,3.936296030092593,3.0,fsrs_like
P10,C003,1,1,2,2,0.0038194444444444,0.0042106134259259,3.0,fsrs_like
P10,C003,2,2,3,3,2.0,2.929536678240741,3.0,fsrs_like
P10,C004,1,1,3,3,4.0,3.9760338078703694,3.0,fsrs_like
P10,C005,1,1,3,3,4.0,3.946350868055556,3.0,fsrs_like
P10,C006,1,1,3,3,4.0,3.9761322685185183,3.0,fsrs_like
P10,C007,1,1,3,3,3.0,2.941324155092593,3.0,fsrs_like
P10,C008,1,1,3,3,4.0,3.94569769675926,3.0,fsrs_like
P10,C009,1,1,3,3,4.0,3.975055706018519,3.0,fsrs_like
P10,C010,1,1,3,3,5.0,4.9462970833333335,3.0,fsrs_like
P10,C011,1,1,2,3,0.0069444444444444,0.0045438194444444,3.0,fsrs_like
P10,C011,2,2,3,3,2.0,2.935364236111111,3.0,fsrs_like
P10,C012,1,1,3,3,0.0069444444444444,0.0053353935185185,3.0,fsrs_like
P10,C012,2,2,3,3,3.0,2.9471666898148148,3.0,fsrs_like
P10,C013,2,1,3,3,5.0,4.941473599537037,3.0,fsrs_like
P10,C014,2,1,3,3,3.0,2.9474133217592597,3.0,fsrs_like
P10,C015,2,1,3,3,4.0,3.937245243055556,3.0,fsrs_like
P10,C016,2,1,3,3,5.0,4.945106400462963,3.0,fsrs_like
P10,C017,2,1,3,3,4.0,3.939239976851852,3.0,fsrs_like
P10,C018,2,1,3,3,4.0,3.940008993055556,3.0,fsrs_like
P10,C019,2,1,3,3,5.0,4.928095972222223,3.0,fsrs_like
P10,C020,2,1,3,3,5.0,4.958533703703703,3.0,fsrs_like
P10,C021,2,1,3,3,5.0,5.903910949074074,3.0,fsrs_like
P10,C022,2,1,3,3,4.0,3.9679289004629625,3.0,fsrs_like
P10,C023,2,1,3,3,5.0,5.908731944444445,3.0,fsrs_like
P10,C024,2,1,3,3,5.0,5.903606111111111,3.0,fsrs_like
P10,C025,2,1,3,3,5.0,5.9034484953703705,3.0,fsrs_like
P10,C026,2,1,3,3,4.0,3.971830775462963,3.0,fsrs_like
P10,C027,2,1,3,3,5.0,5.904565104166666,3.0,fsrs_like
P10,C028,2,1,3,3,3.0,2.9924945949074075,3.0,fsrs_like
P10,C029,2,1,2,3,2.0,1.9680411805555555,3.0,fsrs_like
P10,C030,2,1,2,3,2.0,1.967723472222222,3.0,fsrs_like
P10,C031,2,1,3,3,3.0,2.9919822685185187,3.0,fsrs_like
P10,C032,2,1,3,3,3.0,2.992363078703704,3.0,fsrs_like
P10,C033,2,1,3,3,5.0,5.903932106481482,3.0,fsrs_like
P10,C034,2,1,3,3,5.0,5.908705381944444,3.0,fsrs_like
P10,C035,2,1,3,3,5.0,5.9035572569444446,3.0,fsrs_like
P10,C036,2,1,3,3,5.0,5.9044950578703705,3.0,fsrs_like
P10,C037,2,1,3,3,4.0,3.9693629861111113,3.0,fsrs_like
P10,C038,2,1,3,3,4.0,3.970938761574074,3.0,fsrs_like
P10,C039,2,1,3,3,4.0,3.979306134259259,3.0,fsrs_like
P10,C040,2,1,3,3,3.0,2.991778368055556,3.0,fsrs_like
P10,C041,4,1,3,3,5.0,4.966298703703703,3.0,fsrs_like
P10,C042,4,1,3,3,4.0,3.9564282060185194,3.0,fsrs_like
P10,C043,4,1,3,3,5.0,4.959731458333334,3.0,fsrs_like
P10,C044,4,1,3,3,5.0,4.9673038541666665,3.0,fsrs_like
P10,C045,4,1,3,3,4.0,3.9467672685185184,3.0,fsrs_like
P10,C046,4,1,3,3,5.0,4.9603165625,3.0,fsrs_like
P10,C047,4,1,3,3,4.0,3.9431807407407407,3.0,fsrs_like
P10,C048,4,1,3,3,4.0,3.94971144675926,3.0,fsrs_like
P10,C049,4,1,3,3,5.0,4.960692152777778,3.0,fsrs_like
P10,C050,4,1,3,3,4.0,3.949027673611111,3.0,fsrs_like
P10,C051,4,1,3,3,5.0,4.9579097337962965,3.0,fsrs_like
P10,C052,4,1,3,3,4.0,3.943518993055556,3.0,fsrs_like
P10,C053,4,1,3,3,3.0,3.936648310185185,3.0,fsrs_like
P10,C054,4,1,3,3,4.0,3.9478428125,3.0,fsrs_like
P10,C055,4,1,3,3,5.0,4.955870625,3.0,fsrs_like
P10,C056,4,1,3,3,4.0,3.934566261574074,3.0,fsrs_like
P10,C057,4,1,3,3,4.0,3.939759722222222,3.0,fsrs_like
P10,C058,4,1,3,3,4.0,3.9420819791666655,3.0,fsrs_like
P10,C059,4,1,3,3,3.0,3.9284128935185194,3.0,fsrs_like
P10,C060,4,1,3,3,3.0,3.934969108796297,3.0,fsrs_like
P10,C061,5,1,3,3,5.0,4.960348657407407,3.0,fsrs_like
P10,C062,5,1,3,3,5.0,4.959183078703704,3.0,fsrs_like
P10,C063,5,1,3,3,5.0,4.950682337962963,3.0,fsrs_like
P10,C064,5,1,3,3,5.0,4.938250601851852,3.0,fsrs_like
P10,C065,5,1,3,3,3.0,2.9235303935185186,3.0,fsrs_like
P10,C066,5,1,3,3,4.0,3.937622893518519,3.0,fsrs_like
P10,C067,5,1,3,3,5.0,4.939687569444445,3.0,fsrs_like
P10,C068,5,1,3,3,5.0,4.937433263888889,3.0,fsrs_like
P10,C069,5,1,3,3,4.0,3.934602615740741,3.0,fsrs_like
P10,C070,5,1,3,3,3.0,2.9248828819444443,3.0,fsrs_like
P10,C071,5,1,3,3,4.0,3.932296122685185,3.0,fsrs_like
P10,C072,5,1,3,3,5.0,4.938213842592592,1.0,fsrs_like
P10,C073,5,1,3,3,4.0,3.937828483796296,3.0,fsrs_like
P10,C074,5,1,3,3,5.0,4.938558506944444,3.0,fsrs_like
P10,C075,5,1,3,3,3.0,2.918062638888889,3.0,fsrs_like
P10,C076,5,1,3,3,4.0,3.92934136574074,3.0,fsrs_like
P10,C077,5,1,3,3,5.0,4.93885880787037,3.0,fsrs_like
P10,C078,5,1,3,3,3.0,2.919942835648148,3.0,fsrs_like
P10,C079,5,1,2,3,2.0,2.914643611111112,3.0,fsrs_like
P10,C080,5,1,3,3,3.0,2.9216535648148145,3.0,fsrs_like
P10,C085,6,1,3,3,3.0,2.9590253703703704,3.0,fsrs_like
P10,C086,6,1,3,3,3.0,2.9485388773148147,3.0,fsrs_like
P10,C088,6,1,3,3,3.0,2.9438191203703705,3.0,fsrs_like
P10,C089,6,1,3,3,3.0,2.94305675925926,3.0,fsrs_like
P10,C090,6,1,3,3,4.0,3.9488061458333337,3.0,fsrs_like
P10,C091,6,1,3,3,4.0,3.951602523148148,3.0,fsrs_like
P10,C092,6,1,3,3,4.0,3.949126712962963,3.0,fsrs_like
P10,C093,6,1,3,3,4.0,3.9494468171296297,3.0,fsrs_like
P10,C094,6,1,3,3,3.0,2.9492819675925928,3.0,fsrs_like
P10,C096,6,1,3,3,4.0,3.948616377314815,3.0,fsrs_like
P10,C097,6,1,3,3,4.0,3.949602777777778,3.0,fsrs_like
P10,C099,6,1,3,3,3.0,2.9420571064814816,3.0,fsrs_like
P11,C001,1,1,1,3,1.0,0.9769858564814814,3.0,mixed
P11,C001,2,2,3,3,6.0,6.0701207175925935,3.0,mixed
P11,C002,1,1,1,4,2.0,2.018268055555555,4.0,mixed
P11,C002,3,2,4,4,9.0,9.0426525,4.0,mixed
P11,C003,1,1,1,3,1.0,0.9838488425925924,4.0,mixed
P11,C003,2,2,4,4,3.0,3.0095996527777777,3.0,mixed
P11,C003,5,3,3,3,3.0,3.043358333333333,3.0,mixed
P11,C004,1,1,1,3,1.0,0.9928836574074076,4.0,mixed
P11,C004,2,2,4,4,7.0,10.04746449074074,3.0,mixed
P11,C005,1,1,1,4,2.0,2.0039869560185184,4.0,mixed
P11,C006,1,1,1,4,2.0,2.0242105092592597,4.0,mixed
P11,C007,1,1,1,3,1.0,0.9446257870370371,3.0,mixed
P11,C007,2,2,3,3,3.0,3.0459109259259263,3.0,mixed
P11,C008,1,1,1,4,2.0,1.999628761574074,4.0,mixed
P11,C009,1,1,1,4,2.0,2.0000019791666666,4.0,mixed
P11,C009,3,2,4,4,8.0,9.035649016203704,4.0,mixed
P11,C010,1,1,1,4,2.0,2.0027417129629628,3.0,mixed
P11,C010,3,2,3,3,7.0,9.043816655092591,4.0,mixed
P11,C011,1,1,1,4,2.0,2.0013204513888887,3.0,mixed
P11,C011,3,2,3,3,6.0,9.036433344907408,3.0,mixed
P11,C012,1,1,1,4,2.0,2.009960578703704,4.0,mixed
P11,C013,1,1,1,3,1.0,0.9735404398148148,3.0,mixed
P11,C013,2,2,3,3,2.0,2.010051689814815,3.0,mixed
P11,C013,4,3,3,3,6.0,8.046676111111111,2.0,mixed
P11,C014,1,1,1,4,2.0,1.991207974537037,3.0,mixed
P11,C014,3,2,3,3,10.0,10.068264282407409,3.0,mixed
P11,C015,1,1,1,4,2.0,2.002803229166666,4.0,mixed
P11,C016,1,1,1,4,2.0,1.9987971296296292,4.0,mixed
P11,C017,1,1,1,4,2.0,1.9932740740740744,2.0,mixed
P11,C017,3,2,2,2,5.0,5.041136550925926,2.0,mixed
P11,C018,1,1,1,4,2.0,1.9993473032407405,4.0,mixed
P11,C019,1,1,1,4,2.0,1.9918038541666667,3.0,mixed
P11,C019,3,2,3,3,10.0,10.068397395833331,3.0,mixed
P11,C020,1,1,1,4,2.0,2.000312569444445,4.0,mixed
P11,C021,2,1,1,4,2.0,2.0247621759259258,3.0,mixed
P11,C021,4,2,3,3,9.0,9.07315252314815,3.0,mixed
P11,C022,2,1,1,4,2.0,2.0265945717592597,3.0,mixed
P11,C022,4,2,3,3,9.0,9.071209895833334,3.0,mixed
P11,C023,2,1,1,4,2.0,2.022746736111111,4.0,mixed
P11,C024,2,1,1,4,2.0,2.0093979282407406,3.0,mixed
P11,C025,2,1,1,4,2.0,2.0137450694444445,3.0,mixed
P11,C025,4,2,3,3,8.0,8.048775925925925,4.0,mixed
P11,C026,2,1,1,3,1.0,1.018518159722222,4.0,mixed
P11,C026,3,2,4,4,6.0,9.027757430555557,4.0,mixed
P11,C027,2,1,1,4,2.0,2.00711212962963,4.0,mixed
P11,C028,2,1,1,4,2.0,2.0070871759259257,3.0,mixed
P11,C028,4,2,3,3,6.0,8.046832465277777,3.0,mixed
P11,C029,2,1,1,4,2.0,2.002438414351852,1.0,mixed
P11,C029,4,2,1,3,1.0,0.998732175925926,2.0,mixed
P11,C029,5,3,2,2,2.0,3.04305019675926,3.0,mixed
P11,C030,2,1,2,4,5.0,6.051312291666666,3.0,mixed
P11,C031,2,1,3,3,3.0,3.008834699074074,3.0,mixed
P11,C033,2,1,3,3,5.0,6.051456284722222,3.0,mixed
P11,C034,2,1,3,4,9.0,10.05425386574074,4.0,mixed
P11,C035,2,1,2,3,4.0,6.051110844907408,2.0,mixed
P11,C036,2,1,1,3,1.0,1.0183278935185185,4.0,mixed
P11,C036,3,2,4,4,3.0,5.032853622685185,3.0,mixed
P11,C037,2,1,1,4,2.0,2.004971168981481,2.0,mixed
P11,C037,4,2,2,2,2.0,4.046204224537036,3.0,mixed
P11,C038,2,1,1,4,2.0,2.004765347222222,2.0,mixed
P11,C038,4,2,2,2,4.0,4.046643773148148,2.0,mixed
P11,C040,2,1,1,4,2.0,2.001193599537037,3.0,mixed
P11,C040,4,2,3,3,9.0,9.076859826388889,3.0,mixed
P11,C041,3,1,1,4,2.0,1.9899790277777776,3.0,mixed
P11,C041,5,2,3,3,4.0,7.037526134259259,3.0,mixed
P11,C042,3,1,1,3,1.0,0.9822627546296296,1.0,mixed
P11,C042,4,2,1,3,1.0,0.9992139467592592,1.0,mixed
P11,C042,5,3,1,3,1.0,3.041418680555556,1.0,mixed
P11,C042,8,4,1,3,1.0,3.994724305555556,3.0,mixed
P11,C043,3,1,1,4,2.0,1.989938935185185,3.0,mixed
P11,C044,3,1,1,4,2.0,1.9972513773148148,3.0,mixed
P11,C045,3,1,1,4,2.0,1.9897265277777776,3.0,mixed
P11,C045,5,2,3,3,7.0,7.046074583333334,4.0,mixed
P11,C046,3,1,1,4,2.0,1.989782349537037,3.0,mixed
P11,C046,5,2,3,3,8.0,8.069658275462963,3.0,mixed
P11,C047,3,1,1,4,2.0,1.989200150462963,1.0,mixed
P11,C047,5,2,1,3,1.0,3.041275578703704,1.0,mixed
P11,C047,8,3,1,3,1.0,3.994629641203704,3.0,mixed
P11,C048,3,1,1,4,2.0,1.9897020486111112,3.0,mixed
P11,C049,3,1,1,4,2.0,1.9912175925925928,4.0,mixed
P11,C050,3,1,1,3,1.0,0.9841127546296295,1.0,mixed
P11,C050,4,2,1,3,1.0,0.996917488425926,3.0,mixed
P11,C050,5,3,3,3,2.0,3.0426845023148146,3.0,mixed
P11,C050,8,4,3,3,4.0,4.0038837962962965,2.0,mixed
P11,C051,3,1,3,3,5.0,5.032522905092592,3.0,mixed
P11,C053,3,1,1,3,1.0,0.9840180787037036,3.0,mixed
P11,C053,4,2,3,3,3.0,4.048418368055556,2.0,mixed
P11,C054,3,1,1,3,1.0,0.9876276967592592,2.0,mixed
P11,C054,4,2,2,2,2.0,4.044704201388889,3.0,mixed
P11,C056,3,1,3,3,4.0,5.032414895833333,3.0,mixed
P11,C057,3,1,1,3,1.0,0.9858093287037036,1.0,mixed
P11,C057,4,2,1,3,1.0,0.9980857060185184,1.0,mixed
P11,C057,5,3,1,3,1.0,3.019382476851852,1.0,mixed
P11,C057,8,4,1,3,1.0,3.995037372685185,3.0,mixed
P11,C058,3,1,1,4,2.0,1.9899163773148147,2.0,mixed
P11,C058,5,2,2,2,4.0,7.037605671296296,3.0,mixed
P11,C059,3,1,1,4,2.0,1.989986296296296,3.0,mixed
P11,C059,5,2,3,3,6.0,7.045413958333333,3.0,mixed
P11,C060,3,1,3,3,3.0,5.032335636574074,1.0,mixed
P11,C060,8,2,1,3,1.0,3.994680092592593,3.0,mixed
P11,C061,4,1,1,3,1.0,0.998836898148148,4.0,mixed
P11,C061,5,2,4,4,4.0,7.037835648148148,3.0,mixed
P11,C062,4,1,1,3,1.0,0.9993619328703705,3.0,mixed
P11,C062,5,2,3,3,6.0,7.045669548611111,4.0,mixed
P11,C063,4,1,3,3,3.0,4.042497546296296,3.0,mixed
P11,C064,4,1,1,3,1.0,0.9983515856481482,3.0,mixed
P11,C064,5,2,3,3,4.0,7.037549085648148,3.0,mixed
P11,C065,4,1,2,3,2.0,4.0396698032407405,2.0,mixed
P11,C066,4,1,1,3,1.0,0.9978066087962962,3.0,mixed
P11,C066,5,2,3,3,2.0,3.042840497685185,3.0,mixed
P11,C066,8,3,3,3,4.0,4.003872476851852,3.0,mixed
P11,C067,4,1,1,3,1.0,0.996916400462963,3.0,mixed
P11,C067,5,2,3,3,3.0,3.0428116666666667,3.0,mixed
P11,C068,4,1,1,3,1.0,0.9979813657407408,3.0,mixed
P11,C068,5,2,3,3,3.0,3.042881712962963,2.0,mixed
P11,C069,4,1,3,3,4.0,4.04108869212963,3.0,mixed
P11,C070,4,1,3,3,3.0,4.040863055555556,2.0,mixed
P11,C071,4,1,1,3,1.0,0.9973598726851852,1.0,mixed
P11,C071,5,2,1,3,1.0,3.040907592592593,3.0,mixed
P11,C071,8,3,3,3,2.0,4.002759016203704,2.0,mixed
P11,C072,4,1,1,3,1.0,0.9973776851851852,3.0,mixed
P11,C072,5,2,3,3,6.0,7.046073530092593,3.0,mixed
P11,C073,4,1,1,3,1.0,0.9975918055555556,1.0,mixed
P11,C073,5,2,1,3,1.0,3.041831631944445,3.0,mixed
P11,C073,8,3,3,3,2.0,4.002728275462963,3.0,mixed
P11,C074,4,1,1,3,1.0,0.9975732986111112,3.0,mixed
P11,C074,5,2,3,3,4.0,7.037888298611112,3.0,mixed
P11,C075,4,1,1,3,1.0,0.9968844444444444,2.0,mixed
P11,C075,5,2,2,2,1.0,3.0428612847222225,3.0,mixed
P11,C075,8,3,3,3,4.0,4.003628981481482,3.0,mixed
P11,C076,4,1,1,3,1.0,0.9971912847222224,3.0,mixed
P11,C076,5,2,3,3,2.0,3.042603287037037,3.0,mixed
P11,C076,8,3,3,3,4.0,4.003853761574074,2.0,mixed
P11,C077,4,1,3,3,5.0,8.035067534722222,4.0,mixed
P11,C078,4,1,3,3,3.0,4.040353194444444,3.0,mixed
P11,C079,4,1,1,3,1.0,0.9966692476851852,3.0,mixed
P11,C079,5,2,3,3,6.0,7.0457576388888885,2.0,mixed
P11,C080,4,1,3,3,3.0,4.040256215277777,2.0,mixed
P11,C081,5,1,1,3,1.0,3.040826122685185,3.0,mixed
P11,C081,8,2,3,3,3.0,4.003228877314815,3.0,mixed
P11,C082,5,1,3,3,5.0,7.039001261574074,3.0,mixed
P11,C083,5,1,3,3,3.0,3.041375891203704,2.0,mixed
P11,C084,5,1,1,3,1.0,3.0409263078703703,2.0,mixed
P11,C084,8,2,2,2,1.0,3.9949641203703705,3.0,mixed
P11,C085,5,1,1,3,1.0,3.041278425925926,2.0,mixed
P11,C085,8,2,2,2,5.0,5.026948333333333,3.0,mixed
P11,C086,5,1,1,3,1.0,3.040766712962963,1.0,mixed
P11,C086,8,2,1,3,1.0,3.9947335416666663,3.0,mixed
P11,C087,5,1,3,3,5.0,7.044608622685185,3.0,mixed
P11,C088,5,1,2,3,1.0,3.041006574074074,3.0,mixed
P11,C088,8,2,3,3,3.0,4.002909548611111,3.0,mixed
P11,C089,5,1,3,3,3.0,3.0420613425925924,3.0,mixed
P11,C090,5,1,1,3,1.0,3.041225671296296,3.0,mixed
P11,C091,5,1,3,3,4.0,7.036355185185185,3.0,mixed
P11,C092,5,1,2,3,1.0,3.041056898148148,1.0,mixed
P11,C092,8,2,1,3,1.0,3.994630659722222,3.0,mixed
P11,C093,5,1,3,3,3.0,3.0415978703703703,2.0,mixed
P11,C094,5,1,3,3,3.0,3.041581898148148,2.0,mixed
P11,C095,5,1,3,3,4.0,7.036750717592592,3.0,mixed
P11,C096,5,1,3,3,2.0,3.0411472685185186,2.0,mixed
P11,C097,5,1,3,3,3.0,3.0412112384259262,3.0,mixed
P11,C098,5,1,3,3,5.0,7.043750972222223,3.0,mixed
P11,C099,5,1,1,3,1.0,3.041306331018519,3.0,mixed
P11,C099,8,2,3,3,5.0,5.026886412037037,3.0,mixed
P11,C100,5,1,3,3,5.0,7.039276053240741,3.0,mixed
P12,C001,1,1,1,1,0.0006944444444444,0.9167578009259258,2.0,legacy_like
P12,C001,2,2,2,2,0.0038194444444444,1.0034899189814814,2.0,legacy_like
P12,C001,3,3,2,2,0.0038194444444444,1.0448073958333333,3.0,legacy_like
P12,C001,4,4,3,3,0.0069444444444444,1.003120775462963,3.0,legacy_like
P12,C001,5,5,3,3,1.0,1.988104305555556,4.0,legacy_like
P12,C001,7,6,4,4,6.0,6.022879490740741,4.0,legacy_like
P12,C002,1,1,1,1,0.0006944444444444,0.9122875925925926,1.0,legacy_like
P12,C002,2,2,1,1,0.0006944444444444,0.9996220833333334,1.0,legacy_like
P12,C002,3,3,1,1,0.0006944444444444,1.0488935069444445,2.0,legacy_like
P12,C002,4,4,2,2,0.0038194444444444,1.0044244907407407,3.0,legacy_like
P12,C002,5,5,3,3,0.0069444444444444,0.9473810763888888,3.0,legacy_like
P12,C002,6,6,3,3,1.0,3.031792372685185,3.0,legacy_like
P12,C002,9,7,3,3,5.0,5.043862824074075,4.0,legacy_like
P12,C003,1,1,1,1,0.0006944444444444,0.9027610069444444,1.0,legacy_like
P12,C003,2,2,1,1,0.0006944444444444,0.6662402314814815,2.0,legacy_like
P12,C003,3,3,2,2,0.0038194444444444,1.389282222222222,2.0,legacy_like
P12,C003,4,4,2,2,0.0038194444444444,1.006171527777778,3.0,legacy_like
P12,C003,5,5,3,3,0.0069444444444444,0.9480001620370372,3.0,legacy_like
P12,C003,6,6,3,3,1.0,3.032288287037037,4.0,legacy_like
P12,C004,1,1,2,1,0.0006944444444444,0.907120914351852,1.0,legacy_like
P12,C004,2,2,1,1,0.0006944444444444,0.6627872453703704,2.0,legacy_like
P12,C004,3,3,2,2,0.0038194444444444,1.3894582870370369,3.0,legacy_like
P12,C004,4,4,3,3,0.0069444444444444,1.005989849537037,3.0,legacy_like
P12,C004,5,5,3,3,1.0,1.991004201388889,4.0,legacy_like
P12,C004,7,6,4,4,5.0,4.992471782407407,3.0,legacy_like
P12,C005,1,1,2,1,0.0006944444444444,0.9083656712962962,1.0,legacy_like
P12,C005,2,2,1,1,0.0006944444444444,0.6621535185185184,1.0,legacy_like
P12,C005,3,3,1,1,0.0006944444444444,1.3852277430555555,2.0,legacy_like
P12,C005,4,4,2,2,0.0038194444444444,1.0058180324074073,3.0,legacy_like
P12,C005,5,5,3,3,1.0,0.9815384490740742,4.0,legacy_like
P12,C005,6,6,4,4,4.0,5.0054180671296296,4.0,legacy_like
P12,C006,1,1,3,1,0.0006944444444444,0.9166484375,1.0,legacy_like
P12,C006,2,2,1,1,0.0006944444444444,0.9957239930555556,1.0,legacy_like
P12,C006,3,3,1,1,0.0006944444444444,1.0489506828703703,2.0,legacy_like
P12,C006,4,4,2,2,0.0038194444444444,1.0039735416666666,3.0,legacy_like
P12,C006,5,5,3,3,0.0069444444444444,0.9492100925925924,4.0,legacy_like
P12,C006,6,6,4,4,5.0,5.041977581018519,3.0,legacy_like
P12,C007,1,1,1,1,0.0006944444444444,0.9190975925925928,2.0,legacy_like
P12,C007,2,2,2,2,0.0038194444444444,1.001133576388889,1.0,legacy_like
P12,C007,3,3,1,1,0.0006944444444444,1.0442997106481482,2.0,legacy_like
P12,C007,4,4,2,2,0.0038194444444444,1.0032947685185185,3.0,legacy_like
P12,C007,5,5,3,3,0.0069444444444444,0.9821556712962964,2.0,legacy_like
P12,C007,6,6,2,2,0.0069444444444444,1.0048866203703704,3.0,legacy_like
P12,C007,7,7,3,3,1.0,1.991139953703704,4.0,legacy_like
P12,C008,1,1,1,1,0.0006944444444444,0.8996857407407407,1.0,legacy_like
P12,C008,2,2,1,1,0.0006944444444444,0.6677292361111111,2.0,legacy_like
P12,C008,3,3,2,2,0.0038194444444444,1.3903507523148146,2.0,legacy_like
P12,C008,4,4,2,2,0.0038194444444444,1.0066585300925928,3.0,legacy_like
P12,C008,5,5,3,3,0.0069444444444444,0.9489433912037036,3.0,legacy_like
P12,C008,6,6,3,3,1.0,3.030473657407408,4.0,legacy_like
P12,C009,1,1,1,1,0.0006944444444444,0.9053486226851852,1.0,legacy_like
P12,C009,2,2,1,1,0.0006944444444444,0.6641830902777778,1.0,legacy_like
P12,C009,3,3,1,2,0.0038194444444444,1.045276284722222,3.0,legacy_like
P12,C009,4,4,3,3,0.0069444444444444,1.0024139930555556,3.0,legacy_like
P12,C009,5,5,3,3,1.0,1.987429074074074,4.0,legacy_like
P12,C010,1,1,2,1,0.0006944444444444,0.9167448032407408,2.0,legacy_like
P12,C010,2,2,2,2,0.0038194444444444,1.003536875,3.0,legacy_like
P12,C010,3,3,3,3,0.0069444444444444,1.0457371875,3.0,legacy_like
P12,C010,4,4,3,3,1.0,1.984524837962963,4.0,legacy_like
P12,C010,6,5,4,4,6.0,5.999128043981481,3.0,legacy_like
P12,C011,1,1,1,1,0.0006944444444444,0.9105473379629628,1.0,legacy_like
P12,C011,2,2,1,1,0.0006944444444444,0.660336875,1.0,legacy_like
P12,C011,3,3,1,1,0.0006944444444444,1.385962627314815,1.0,legacy_like
P12,C011,4,4,1,3,0.0069444444444444,1.0024963425925926,3.0,legacy_like
P12,C011,5,5,3,3,1.0,1.987865613425926,2.0,legacy_like
P12,C011,7,6,2,2,2.0,1.9920317476851848,3.0,legacy_like
P12,C012,1,1,1,1,0.0006944444444444,0.9174168055555556,1.0,legacy_like
P12,C012,2,2,1,1,0.0006944444444444,0.9953256944444444,1.0,legacy_like
P12,C012,3,3,1,1,0.0006944444444444,1.0502446180555556,2.0,legacy_like
P12,C012,4,4,2,2,0.0038194444444444,1.0025893518518518,3.0,legacy_like
P12,C012,5,5,3,3,0.0069444444444444,0.9488395833333334,4.0,legacy_like
P12,C012,6,6,4,4,4.0,5.041927268518519,4.0,legacy_like
P12,C013,1,1,1,1,0.0006944444444444,0.9109257175925928,1.0,legacy_like
P12,C013,2,2,1,1,0.0006944444444444,0.6622900694444445,1.0,legacy_like
P12,C013,3,3,1,1,0.0006944444444444,1.3859421875,2.0,legacy_like
P12,C013,4,4,2,2,0.0038194444444444,1.0054496180555554,2.0,legacy_like
P12,C013,5,5,2,3,0.0069444444444444,0.9811348726851852,2.0,legacy_like
P12,C013,6,6,2,2,0.0069444444444444,1.0051772569444444,3.0,legacy_like
P12,C013,7,7,3,3,1.0,1.9911925462962965,4.0,legacy_like
P12,C013,9,8,4,4,5.0,5.040900868055556,4.0,legacy_like
P12,C014,1,1,1,1,0.0006944444444444,0.9168234606481482,2.0,legacy_like
P12,C014,2,2,2,2,0.0038194444444444,1.0034702199074077,2.0,legacy_like
P12,C014,3,3,2,2,0.0038194444444444,1.0451455439814814,3.0,legacy_like
P12,C014,4,4,3,3,0.0069444444444444,1.0026963310185186,3.0,legacy_like
P12,C014,5,5,3,3,1.0,1.987665069444444,4.0,legacy_like
P12,C014,7,6,4,4,7.0,7.032132048611111,4.0,legacy_like
P12,C015,1,1,1,1,0.0006944444444444,0.917790173611111,1.0,legacy_like
P12,C015,2,2,1,1,0.0006944444444444,0.994966863425926,1.0,legacy_like
P12,C015,3,3,1,1,0.0006944444444444,1.0495291666666668,2.0,legacy_like
P12,C015,4,4,2,2,0.0038194444444444,1.0030669907407408,2.0,legacy_like
P12,C015,5,5,2,3,0.0069444444444444,0.9796967245370372,3.0,legacy_like
P12,C015,6,6,3,3,1.0,2.995082488425926,3.0,legacy_like
P12,C016,1,1,1,1,0.0006944444444444,0.9182282175925928,1.0,legacy_like
P12,C016,2,2,1,1,0.0006944444444444,1.001755601851852,1.0,legacy_like
P12,C016,3,3,1,1,0.0006944444444444,1.043592314814815,2.0,legacy_like
P12,C016,4,4,2,2,0.0038194444444444,1.0034169907407409,3.0,legacy_like
P12,C016,5,5,3,3,0.0069444444444444,0.982956226851852,4.0,legacy_like
P12,C016,6,6,4,4,3.0,3.981600185185185,3.0,legacy_like
P12,C017,1,1,1,1,0.0006944444444444,0.9025175925925928,1.0,legacy_like
P12,C017,2,2,1,1,0.0006944444444444,0.6659318865740741,2.0,legacy_like
P12,C017,3,3,2,2,0.0038194444444444,1.3895391435185185,2.0,legacy_like
P12,C017,4,4,2,2,0.0038194444444444,1.006721724537037,3.0,legacy_like
P12,C017,5,5,3,3,0.0069444444444444,0.9484705208333334,3.0,legacy_like
P12,C017,6,6,3,3,1.0,3.030958622685185,4.0,legacy_like
P12,C018,1,1,1,2,0.0038194444444444,0.919172164351852,1.0,legacy_like
P12,C018,2,2,1,1,0.0006944444444444,1.0006827546296295,1.0,legacy_like
P12,C018,3,3,1,1,0.0006944444444444,1.0441926157407406,2.0,legacy_like
P12,C018,4,4,2,2,0.0038194444444444,1.0021899421296296,3.0,legacy_like
